"id","name","identifier","address","maps","date_joined","date_created","date_updated"
"1246","3037SLPDe la Cruz","3037","Av. del Sauce 470D, Martires de la Revolucion 1, 78110 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:23.337097+00","2024-11-19 21:38:23.05279+00"
"1247","3066SLPPoncianoArriaga","3066","C. Ponciano Arriaga 108, Lomas del Mezquital, 78137 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:23.805587+00","2024-11-19 21:38:23.52771+00"
"1248","3067SLPAguaje","3067","Blvd. Antonio Rocha Cordero 1055-2, El Aguaje, 78398 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:24.293425+00","2024-11-19 21:38:24.008048+00"
"1249","3068Angostura","3068","Angostura 78117 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:24.773398+00","2024-11-19 21:38:24.489043+00"
"1250","3069SLPHernan Cortez","3069","78117 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:25.253386+00","2024-11-19 21:38:24.965995+00"
"1251","3099AGSEl LLano","3099","W29P+798 Palo Alto, Aguascalientes",NULL,"2024-11-19","2024-11-19 21:38:25.726708+00","2024-11-19 21:38:25.444368+00"
"1252","3100AGSPintores","3100","Renato Leduc, Lomas de la Asunción, 20179 Aguascalientes, Ags.",NULL,"2024-11-19","2024-11-19 21:38:26.202528+00","2024-11-19 21:38:25.921979+00"
"1253","3103AGSLa Ribera","3103","Huexotla, 20358 La Ribera, Ags.",NULL,"2024-11-19","2024-11-19 21:38:26.685859+00","2024-11-19 21:38:26.396959+00"
"1254","3135SLPTerceraChica","3135","C. Adolfo López Mateos 165, Tercera Chica 3, 78100 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:27.171553+00","2024-11-19 21:38:26.885187+00"
"1255","3153AGSVillaMontaña2","3153","Av. Monte Arafat 509, Pozo Bravo, 20126 Ags.",NULL,"2024-11-19","2024-11-19 21:38:27.647978+00","2024-11-19 21:38:27.363855+00"
"1256","3154AGSPabellon3","3154","Cesáreo Ruiz Reyes 304C, Corrales de Engorda, Progreso Nte, 20678 Pabellón de Arteaga, Ags.",NULL,"2024-11-19","2024-11-19 21:38:28.117655+00","2024-11-19 21:38:27.834877+00"
"1257","3159JALEncarnacion","3159","C. San Juan 100, Buenos Aires, 47270 Encarnación de Díaz, Jal.",NULL,"2024-11-19","2024-11-19 21:38:28.583882+00","2024-11-19 21:38:28.308343+00"
"1258","3160JALVillaHidalgo","3160","Porfirio Díaz 57-S, Centro, 47250 Villa Hidalgo, Jal.",NULL,"2024-11-19","2024-11-19 21:38:29.05513+00","2024-11-19 21:38:28.770852+00"
"1259","3168GTOAtotonilco","3168","San Jose el Alto, 37545 León de los Aldama, Gto.",NULL,"2024-11-19","2024-11-19 21:38:29.531647+00","2024-11-19 21:38:29.251401+00"
"1260","3186JALSanJuanMalecon","3186","Ignacio Rosales 52, Centro, 47000 San Juan de los Lagos, Jal.",NULL,"2024-11-19","2024-11-19 21:38:30.011325+00","2024-11-19 21:38:29.723147+00"
"1261","3187JALSanJuandeloslagos2","3187","C. San Juan 26, Buenos Aires, 47270 Encarnación de Díaz, Jal.",NULL,"2024-11-19","2024-11-19 21:38:30.495159+00","2024-11-19 21:38:30.21296+00"
"1262","3211AGSArboledas","3211","Margil de Jesús, Las Arboledas, 20020 Aguascalientes, Ags.",NULL,"2024-11-19","2024-11-19 21:38:30.964607+00","2024-11-19 21:38:30.682039+00"
"1263","3152 SLP CAPULINES","3152","Calle Av. Damian Carmona 125, 78470 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:31.46101+00","2024-11-19 21:38:31.162238+00"
"1264","3039SLP MARIANO JIMENEZ","3039","Calle Av Mariano Jiménez 540, Alamitos, 78280 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:31.949773+00","2024-11-19 21:38:31.655846+00"
"1265","3280SLP ZACATECAS","3280","Carr. a Zacatecas 109, Sta Rosa 1ra Secc, 78115 San Luis Potosí, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:32.427609+00","2024-11-19 21:38:32.142199+00"
"1266","3279SLP SALINAS DE HIDALGO","3279","Av. Francisco I. Madero 175, Barrio de San Juan, 78625 Salinas de Hidalgo, S.L.P.",NULL,"2024-11-19","2024-11-19 21:38:32.905702+00","2024-11-19 21:38:32.62064+00"
"1292","IRAPUATO SOSTENES ROCHA","T1660","Sostenes Rocha, Barrio de Sta Anita, 36560 Irapuato, Gto.","https://maps.app.goo.gl/hJ5Ji7tqMu36ksKi8","2024-11-21","2024-11-21 22:08:08.864192+00","2024-11-21 22:08:08.850457+00"
"1325","león delta","1615","Blvd. Delta 1202, Jardin Delta, 37320 León de los Aldama, Gto.","https://maps.app.goo.gl/2LHMdGrUqLxwY27x7","2024-11-23","2024-11-23 06:48:10.613163+00","2024-11-23 06:48:10.592583+00"
"1358","SILAO BAILE","1662","Raúl Bailleres Norte. 494, 36100 Silao de la Victoria, Gto.","https://maps.app.goo.gl/otkCovjJ5cFz4SmBA","2024-11-25","2024-11-25 06:19:18.143135+00","2024-11-25 06:19:18.133079+00"
"1359","SILAO PEÑA","2286","Sopeña, 36119, Sopeña, 36112 Silao de la Victoria, Gto.","https://maps.app.goo.gl/V9LRmJUs1cvL15s57","2024-11-25","2024-11-25 06:20:39.266108+00","2024-11-25 06:20:39.258014+00"
"1360","SILAO AZTECA","2673","Netzahualcóyotl 53, Anahuac, 36140 Silao de la Victoria, Gto.","https://maps.app.goo.gl/B7Ngjx1gPqvYHVAG9","2024-11-25","2024-11-25 06:22:16.90218+00","2024-11-25 06:22:16.89932+00"
"1391","LEÓN OTATES","T1563",NULL,NULL,"2024-11-25","2024-11-25 23:00:22.629215+00","2024-11-25 23:00:22.609618+00"
"1424","ROMITA 1","SN1","Álvaro Obregón 1, Zona Centro, 36200 Romita, Gto.","https://maps.app.goo.gl/V2jMdkvq93TqqES99","2024-11-26","2024-11-26 19:41:37.037551+00","2024-11-26 07:29:55.655807+00"
"1425","ROMITA 2","SN2","Miguel Hidalgo 82, Zona Centro, 36200 Romita, Gto.","https://maps.app.goo.gl/iLKNiFbZTn6y8yBZA","2024-11-26","2024-11-26 19:41:47.756321+00","2024-11-26 07:30:36.048955+00"
"1457","LEON SOLEDAD","T2061","Casi Calle Antes Olimpo-Acceso A La Feria","https://maps.app.goo.gl/6QaqXv28BsX5jkv49","2024-11-26","2024-11-26 18:42:49.735216+00","2024-11-26 18:42:49.710121+00"
"1490","LEON SJ BOSCO","T2152","Burgos 708, Vista Hermosa, 37330 León de los Aldama, Gto.","https://maps.app.goo.gl/xqMXCJuwxHVLUTWR7","2024-11-26","2024-11-26 19:05:32.455525+00","2024-11-26 19:05:32.431377+00"
"1491","ROMITA","T1400","Álvaro Obregón 1, Zona Centro, 36200 Romita, Gto.","https://maps.app.goo.gl/TuJg7BFTdir5aZax8","2024-11-26","2024-11-26 20:32:58.534987+00","2024-11-26 20:32:58.530599+00"
"1492","GTO ROMITA 2","T2865","Miguel Hidalgo 82, Zona Centro, 36200 Romita, Gto.","https://maps.app.goo.gl/aTq54zYv9ojRfeKj6","2024-11-26","2024-11-26 20:41:24.862774+00","2024-11-26 20:41:24.858547+00"
"1523","GTO LEON SN JOSE DE OCA","T2258","Tiendas 3B, Blvd. Timoteo Lozano Ote. 5958, Refugio de San Jose, 37548 León de los Aldama, Gto.","https://maps.app.goo.gl/QpfQJpp9u6xixD8Q7","2024-11-27","2024-11-27 17:47:51.712828+00","2024-11-27 17:47:51.684376+00"
"1556","Gto Celaya Salvador","1845","Salvador Ortega 424, Las Aves, 38010 Celaya, Gto.","https://maps.app.goo.gl/ZWrYWDssYFsfBLkz8","2024-12-01","2024-12-01 08:27:50.268226+00","2024-12-01 08:27:50.262314+00"
"1557","Gto Celaya tecnológico","3042","Av Tecnológico 631, Fovissste, 38010 Celaya, Gto.","https://maps.app.goo.gl/kE9UjNyHVRkKNDLdA","2024-12-01","2024-12-01 08:28:59.907356+00","2024-12-01 08:28:59.90357+00"
"1589","CUERAMARO 2","T2556","C. Galeana 24, Centro, 36960 Cuerámaro, Gto.","https://maps.app.goo.gl/eMfNtEqpiMLrUf5c6","2024-12-02","2024-12-02 20:09:16.743084+00","2024-12-02 20:09:16.73292+00"
"1590","LEON ARBOLEDAS","T1899","Blvd. Antonio Madrazo 6208, Arboledas de Señora, 37205 León de los Aldama, Gto.","https://maps.app.goo.gl/S3xDjcNuvH2qsPeq5","2024-12-02","2024-12-02 20:50:23.052515+00","2024-12-02 20:50:23.041834+00"
"1591","GTO LEON MURALES","T1971","Blvd. Antonio Madrazo 6702, Los Murales, 37219 León de los Aldama, Gto.","https://maps.app.goo.gl/CoXaBH8MaiNmse6EA","2024-12-02","2024-12-02 21:17:48.263142+00","2024-12-02 21:17:48.26018+00"
"1622","BANCO DE ROPA, CALZADO Y ENSERES DOMESTICOS DE QUERETARO",NULL,"Manuel Tolsa 26-A, Centro Histórico, Centro, 76000 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/umYdvYaNnv3bRvRq9","2024-12-04","2024-12-04 22:49:37.633575+00","2024-12-04 22:49:37.622471+00"
"1623","BANCO DE ROPA CALZADO Y ENSERES DOMESTICOS DE QUERETARO",NULL,"Manuel Tolsa 26-A, Centro Histórico, Centro, 76000 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/umYdvYaNnv3bRvRq9","2024-12-04","2024-12-04 23:32:06.304412+00","2024-12-04 23:32:06.287049+00"
"1655","LEON VISTA HERMOSA","T2060","Tarragona 402, Lomas Vista Hermosa Sur, 37000 León de los Aldama, Gto.","https://maps.app.goo.gl/hftSAxVQ7t9YTiCb8","2024-12-05","2024-12-05 16:51:08.636064+00","2024-12-05 16:51:08.601452+00"
"1688","LEON OTATES","T1793","Blvd. Villas de San Juan 1702, Hacienda Los Otates, 37295 León de los Aldama, Gto.","https://maps.app.goo.gl/iCNMpJf4MRgFaQjq9","2024-12-05","2024-12-05 23:30:45.687261+00","2024-12-05 23:30:45.669259+00"
"1721","CUERAMARO 1","T1478","Calle Venustiano Carranza 111, Zona Centro, 36960 Cuerámaro, Gto.","https://maps.app.goo.gl/ogo6uW2fGbNjAzyUA","2024-12-09","2024-12-09 19:12:38.640909+00","2024-12-09 19:12:38.63134+00"
"1754","AGS PURISIMA","T2572","Av. Adolfo López Mateos Ote. Supermanzana oye #712 locales 7 y 8, Barrio de la Purísima, 20259 Aguascalientes, Ags.","https://maps.app.goo.gl/cgVWXWCBQLH3o2w28","2024-12-10","2024-12-10 18:01:50.692316+00","2024-12-10 18:01:50.638395+00"
"1755","VILLAMONTANA","T2337","Av. Constitucionalistas, Pozo Bravo, 20126 Aguascalientes, Ags.","https://maps.app.goo.gl/416KKvQTphFyAX6h8","2024-12-10","2024-12-10 18:26:51.323245+00","2024-12-10 18:26:51.308537+00"
"1787","QUETZALEZ","T2801","AGS 65,los quetzalez 20350 Ags.","https://maps.app.goo.gl/eVEpZ2jyMYsQphtc7","2024-12-10","2024-12-10 19:04:03.403168+00","2024-12-10 19:04:03.393501+00"
"1788","AGS LA FLORIDA","T2335","Blvd. Guadalupano 3202, 20172 Aguascalientes, Ags.","https://maps.app.goo.gl/oR1wAu2h8rpxiPYb9","2024-12-10","2024-12-10 19:41:41.864713+00","2024-12-10 19:41:41.858606+00"
"1820","QRO TECNOLOGICO","T3362","Av Tecnológico Sur 31, Centro, 76000 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/iipKGsSephiviEem8","2024-12-11","2024-12-11 18:03:06.633142+00","2024-12-11 18:03:06.624556+00"
"1821","SJR HIDALGO","T3360","CALLE MIGUEL HIDALGO, COLONIA CENTRO SAN JUAN DEL RIO 76800","https://maps.app.goo.gl/5zrnFmF22AXuRH5b9","2024-12-11","2024-12-11 18:52:57.958941+00","2024-12-11 18:52:57.954125+00"
"1853","HUIMILPAN","T988","76950 Huimilpan, Qro.","https://maps.app.goo.gl/wc1mm3akmXYtK1iDA","2024-12-16","2024-12-16 19:14:24.357877+00","2024-12-16 19:14:24.328128+00"
"1886","AGS SAN ANTONIO","T2842","Avenida Rancho San Antonio & Trento, 20298 Aguascalientes, Ags.","https://maps.app.goo.gl/6Ty5N8H2f73zutBVA","2024-12-16","2024-12-16 20:24:41.894002+00","2024-12-16 20:24:41.877436+00"
"1919","SLP AHUALULCO","T2900","C. Comité de los 13 Pro J.Carrillo 8, 78450 Ahualulco del Sonido 13, S.L.P.","https://maps.app.goo.gl/ohebtaHYfgnzNiVr6","2024-12-16","2024-12-16 21:33:24.969997+00","2024-12-16 21:33:24.939161+00"
"1920","LEON MERCADO  AMERICAS","T1702","Los Angeles 479, Las Americas, 37390 León de los Aldama, Gto.","https://maps.app.goo.gl/riC9yydeBLWqLr9b7","2024-12-16","2024-12-16 21:52:13.669705+00","2024-12-16 21:52:13.66484+00"
"1921","AGS SAN PEDRO","T2203","Mayor Pablo García 228-b, San Pedro, 20284 Aguascalientes, Ags.","https://maps.app.goo.gl/6NybMmiZPg2mCSUX9","2024-12-16","2024-12-16 22:19:20.238047+00","2024-12-16 22:19:20.22776+00"
"1922","SLP MAGUEYES","T2023","Josefa Ortiz de Domínguez 2205, Los Magueyes, 78100 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/5f6aEFN3VWngLqGa7","2024-12-16","2024-12-16 22:27:34.932069+00","2024-12-16 22:27:34.923812+00"
"1952","IRAP. SANTA MONICA","T1259","Calle Sta Monica 513, San Martin de Porres, 36558 Irapuato, Gto.","https://maps.app.goo.gl/NpwJQGNEutH2hCdS7","2024-12-17","2024-12-17 19:14:43.014956+00","2024-12-17 19:14:43.008158+00"
"1953","LA ESCONDIDA","T216","Sudán 507, La Escondida, 37470 León de los Aldama, Gto.","https://maps.app.goo.gl/4V2M8UL7w1htY1Pn6","2024-12-17","2024-12-17 20:25:20.522198+00","2024-12-17 20:25:20.519799+00"
"1985","GTO MERCADO GUADALUPE","T2259","Lucas Alamán 104, Periodistas Mexicanos, 37433 León de los Aldama, Gto.","https://maps.app.goo.gl/pcBNht89FqssVAcD9","2024-12-17","2024-12-17 21:29:50.885584+00","2024-12-17 21:29:50.879685+00"
"2018","SAN JOSE ITURBIDE 1","T796","C. de Morelos 4, Zona Centro, 37980 San José Iturbide, Gto.","https://maps.app.goo.gl/KkC33dXEK6CQrp5T9","2024-12-18","2024-12-18 20:07:11.154539+00","2024-12-18 20:07:11.092386+00"
"2051","SJR AGUILAS","T3361","C. Aguila Azteca 124_16, Las Aguilas 3ra Secc, 76805 San Juan del Río, Qro.","https://maps.app.goo.gl/A9bfnoAeqVHq7PKH6","2024-12-20","2024-12-20 19:34:20.289883+00","2024-12-20 19:34:20.283028+00"
"2084","SLP SALINAS","T2379","Av. Francisco I. Madero 177, San Juan, 78625 Salinas de Hidalgo, S.L.P.","https://maps.app.goo.gl/hsFFWNvocQH1UoGH6","2024-12-21","2024-12-22 00:05:15.786146+00","2024-12-22 00:05:15.773174+00"
"2085","SLP CAPULINES","T3152","Calle Av. Damian Carmona 125, 78470 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/R631fAyrrySv4phKA","2024-12-21","2024-12-22 00:13:59.683464+00","2024-12-22 00:13:59.677396+00"
"2086","SLP TERCERA CHICA","T3135","C. Adolfo López Mateos 1652, Tercera Grande 2, 78143 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/QAMApvC6QwzdXdHUA","2024-12-21","2024-12-22 00:54:51.857431+00","2024-12-22 00:54:51.851774+00"
"2087","AGS VALLE DE LOS CACTUS","T2875","Seccion Unica, P.º de la Biznaga 107, Valle de los Cactus, 20196 Aguascalientes, Ags.","https://maps.app.goo.gl/fzvQiQ9HjVJmLXo59","2024-12-21","2024-12-22 01:16:46.898748+00","2024-12-22 01:16:46.895648+00"
"2088","AGS POLIDUCTO","T2205","Av. Poliducto 222, Lomas del Chapulín, 20263 Aguascalientes, Ags.","https://maps.app.goo.gl/YR2V4VC3R3rZBrnaA","2024-12-21","2024-12-22 01:28:22.613313+00","2024-12-22 01:28:22.610596+00"
"2089","AGS LA RIBERA","T3101","Sisal 104, Fraccionamiento Monte Verde, 20358 La Ribera, Ags.","https://maps.app.goo.gl/oq4nYZjX2DqoHZvu6","2024-12-21","2024-12-22 01:52:29.072542+00","2024-12-22 01:52:29.065767+00"
"2090","AGS PABELLON","T3154","Cesáreo Ruiz Reyes 304C, Corrales de Engorda, Progreso Nte, 20678 Pabellón de Arteaga, Ags.","https://maps.app.goo.gl/7TjbZz1cAKyijSQo8","2024-12-21","2024-12-22 02:03:27.441852+00","2024-12-22 02:03:27.430238+00"
"2091","SLP POLVORIN","T2276","Articulo 123 700, Fidel Velazquez, 78436 Soledad de Graciano Sánchez, S.L.P.","https://maps.app.goo.gl/8VW12tVjCyEqwPpDA","2024-12-21","2024-12-22 02:23:23.645064+00","2024-12-22 02:23:23.642339+00"
"2117","AGS PASEOS DE LA CRUZ","T2092","Av. Paseo de la Cruz 1104A, Barrio de la Salud, 20248 Aguascalientes, Ags.","https://maps.app.goo.gl/THcC4yLizsNt3RXY9","2024-12-23","2024-12-23 18:59:37.431108+00","2024-12-23 18:59:37.413211+00"
"2118","AGS JOSE MARIA CHAVEZ","T2108","Av. José María Chávez 419, Obraje, 20000 Aguascalientes, Ags.","https://maps.app.goo.gl/nJBYjW85CA4uBYiz7","2024-12-23","2024-12-23 19:03:59.175956+00","2024-12-23 19:03:59.171249+00"
"2150","GTO LOMAS DE MEDINA","T1612","Fresno de Medina #421, Lomas de Medina, Medina, 10000 León de los Aldama, Gto.","https://maps.app.goo.gl/N57HTVcpYt4pLKQu5","2024-12-26","2024-12-26 18:07:30.672204+00","2024-12-26 18:07:30.665168+00"
"2183","LEON OBSERVATORIO","T2175","Calle Blvd. Observatorio, La Joya, 37353 León de los Aldama, Gto.","https://maps.app.goo.gl/EBkzJRckUTtTV2R47","2024-12-27","2024-12-27 06:05:51.119338+00","2024-12-27 06:05:51.112791+00"
"2184","AGS CACTUS","T2627","Recinto Duraznillo 103 28, Valle de los Cactus, 20196 Aguascalientes, Ags.","https://maps.app.goo.gl/zWirsKdU7dWzpj8W6","2024-12-27","2024-12-27 06:19:33.216232+00","2024-12-27 06:19:33.213115+00"
"2216","SLP LA SIERRA","T2333","La Sierra, 78438 Soledad de Graciano Sánchez, S.L.P.","https://maps.app.goo.gl/w6Rp4fUq6GqVwRd9A","2024-12-28","2024-12-28 16:08:40.937444+00","2024-12-28 16:08:40.930539+00"
"2217","KABAH","T3469","Morelos, 20298 Aguascalientes, Ags.","https://maps.app.goo.gl/FKv5RvpARoV24Y1K8","2024-12-28","2024-12-28 16:27:21.720229+00","2024-12-28 16:27:21.717379+00"
"2218","VALENTE QUINTA","T2537","Av Mahatma Gandhi 204A, Desarrollo Especial Villa Asunción, 20280 Aguascalientes, Ags.","https://maps.app.goo.gl/bhmSGiPCaE18Fk8C9","2024-12-28","2024-12-28 16:34:09.606239+00","2024-12-28 16:34:09.603229+00"
"2249","SLP PLAZA SAN PEDRO","T2587","Av. San Pedro 1180, Arcos de San Pedro, 78434 Soledad de Graciano Sánchez, S.L.P.","https://maps.app.goo.gl/45bebiwPrtHu69jV7","2024-12-31","2024-12-31 08:08:44.774325+00","2024-12-31 08:08:44.762041+00"
"2250","SLP MEXQUITIC","T2287","Mexquitic 171, El Rosedal, 78120 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/JKSXH9iANeU1kw6G8","2024-12-31","2024-12-31 08:17:29.586761+00","2024-12-31 08:17:29.583183+00"
"2251","SLP  VILLA DE ARISTA","T2597","Centro, 78940 Villa de Arista, S.L.P.","https://maps.app.goo.gl/HcLzSfB8gVA4UcgJ6","2024-12-31","2024-12-31 08:40:29.861917+00","2024-12-31 08:40:29.859124+00"
"2282","FLORES MAGON","T1861","Heriberto Jara 1588, Flores Magon Nte, 36649 Irapuato, Gto.","https://maps.app.goo.gl/2qCuUP27CVXUVxoF8","2025-01-03","2025-01-03 22:49:04.628044+00","2025-01-03 22:49:04.611511+00"
"2315","SLP BENITO JUAREZ","T2112","Constitución de 1857, Benito Juárez, 78437 Soledad de Graciano Sánchez, S.L.P.","https://maps.app.goo.gl/YamU5KMAptvgcSa78","2025-01-03","2025-01-03 23:32:55.942483+00","2025-01-03 23:32:55.930368+00"
"2348","SLP BOCANEGRA","T2113","Francisco Villa 429, 21 de Marzo, 78437 Soledad de Graciano Sánchez, S.L.P.","https://maps.app.goo.gl/rQ766fhjCeHRDi2m8","2025-01-06","2025-01-06 18:07:18.613837+00","2025-01-06 18:07:18.601746+00"
"2381","SLP ABASTOS GALVEZ","T2643","Av. José de Gálvez 895, Ricardo B. Anaya 1ra Secc, 78396 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/XSMG3gbrTvmoYCJ36","2025-01-06","2025-01-06 19:34:28.89416+00","2025-01-06 19:34:28.88016+00"
"2382","SLP RADA","t2644","José Hernandez Guerra 400, 78421 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/9b6W8Rtcf13NyUqA8","2025-01-06","2025-01-06 19:48:12.877581+00","2025-01-06 19:48:12.872943+00"
"2414","SLP VILLA MAGNA","T2728","Av. Villa Magna Nte., Villa Magna, 78183 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/89ENznR7gfSXnLts9","2025-01-06","2025-01-06 21:01:59.242966+00","2025-01-06 21:01:55.865902+00"
"2447","AGS RINCONADA","T3007","Cam. a La Rcda., 20923 Jesús María, Ags Jesús María, 20923 Aguascalientes, Ags.","https://maps.app.goo.gl/Q8kAjdGVwpEY135x5","2025-01-10","2025-01-10 21:28:47.537308+00","2025-01-10 21:28:47.525217+00"
"2480","SATURNO","T2116","Av Saturno 2003, Los Angeles, 37258 León de los Aldama, Gto.","https://maps.app.goo.gl/rjqFSo1M16Y8zVht8","2025-01-10","2025-01-10 21:53:15.908782+00","2025-01-10 21:53:15.901173+00"
"2513","AGS ABASTOS","T2896","Av Mahatma Gandhi 800, San Francisco del Arenal, 20280 Aguascalientes, Ags.","https://maps.app.goo.gl/4kJDKog2HpkJR1sH7","2025-01-13","2025-01-13 17:13:55.374208+00","2025-01-13 17:13:55.364949+00"
"2514","SLP VASCO DE QUIROGA","T2321","Av. Vasco de Quiroga 753, Industrial Aviacion 1ra Secc, 78140 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/QzUpkjmaqnnKk3M19","2025-01-13","2025-01-13 17:24:56.460248+00","2025-01-13 17:24:56.455668+00"
"2515","LEON JEREZ","T2059","P.º de Jerez Nte. 809, Granjas Ceres, 37289 León de los Aldama, Gto.","https://maps.app.goo.gl/sL9fQ2GNThmgsrm49","2025-01-13","2025-01-13 17:32:55.657572+00","2025-01-13 17:32:55.652676+00"
"2546","SJR AGUILAS","T3361","av. águilas L-1 m-374 colonia las águilas III. San colonia las águilas III San juan del rio Querétaro 76805","https://maps.app.goo.gl/eR1eQbrSgRBF5iAe6","2025-01-13","2025-01-13 20:59:29.420079+00","2025-01-13 20:59:29.404202+00"
"2547","AGS VALLARTA","T2133","Av. Vallarta 202, Vistas de Oriente, 20196 Aguascalientes, Ags.","https://maps.app.goo.gl/SvkK4JcrgtAfS97aA","2025-01-13","2025-01-13 21:15:55.638433+00","2025-01-13 21:15:55.634186+00"
"2548","AGS RINCON","T3428","Gral. Álvaro Obregón 802, El Chaveño, Guadalupe, 20405 Rincón de Romos, Ags.","https://maps.app.goo.gl/hRVnQAFgH78nAJB28","2025-01-13","2025-01-13 22:22:27.361923+00","2025-01-13 22:22:27.359077+00"
"2579","SLP ZACATECAS","T3280","Carr a Zacatecas 340 Sta Rosa 1ra Secc 78116 San Luis Potosí S.L.P.","https://maps.app.goo.gl/m27XQdfxCGHYqLcg7","2025-01-14","2025-01-14 17:47:34.462136+00","2025-01-14 17:47:34.449559+00"
"2580","SLP RIO ESPAÑITA","T2323","Pamplona, Españita, 78378 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/9oZrqF8Wpx6p9Qq2A","2025-01-14","2025-01-14 17:58:29.185593+00","2025-01-14 17:58:29.182196+00"
"2581","SLP MARIANO JIMENEZ","T3039","Calle Av Mariano Jiménez 540, Alamitos, 78280 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/pxtLEKwzpgAY58bbA","2025-01-14","2025-01-14 18:09:33.280797+00","2025-01-14 18:09:33.276868+00"
"2612","AGS LAGOS DIVISION","T3323","Calle División Del Nte. 159, Cuesta Blanca, 47420 Lagos de Moreno, Jal.","https://maps.app.goo.gl/JAxmd48i3YUEtTibA","2025-01-15","2025-01-15 18:04:53.683919+00","2025-01-15 18:04:53.665262+00"
